UDI,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,Failure Type
8601,55780.0,L,297.5,308.3,1435.0,40.3,197.0,0,0,0,0,0,0,Tool Wear Failure
8602,38015.0,H,297.4,308.2,1359.0,46.9,199.0,0,0,0,0,0,0,Tool Wear Failure
8603,55782.0,L,297.4,308.1,1729.0,31.7,204.0,0,0,0,0,0,0,Tool Wear Failure
8604,38017.0,H,297.3,308.0,1384.0,49.1,206.0,0,0,0,0,0,0,Tool Wear Failure
8605,55784.0,L,297.4,308.2,1297.0,52.1,211.0,0,0,0,0,0,0,Tool Wear Failure
8606,55785.0,L,297.5,308.4,1633.0,33.3,213.0,0,0,0,0,0,0,Tool Wear Failure
8607,23466.0,M,297.5,308.4,1505.0,37.2,215.0,0,0,0,0,0,0,Tool Wear Failure
8608,55787.0,L,297.5,308.4,1433.0,50.0,218.0,0,0,0,0,0,0,Tool Wear Failure
8609,55788.0,L,297.4,308.4,1369.0,50.6,220.0,1,0,0,0,1,0,Overstrain Failure
8610,55789.0,L,297.4,308.3,1475.0,40.5,222.0,1,1,0,0,0,0,Tool Wear Failure
8611,55790.0,L,297.4,308.3,1561.0,38.3,0.0,0,0,0,0,0,0,Tool Wear Failure
8612,55791.0,L,297.4,308.3,1472.0,45.5,2.0,0,0,0,0,0,0,Tool Wear Failure
8613,55792.0,L,297.5,308.4,1441.0,44.5,4.0,0,0,0,0,0,0,Tool Wear Failure
8614,23473.0,M,297.5,308.5,1401.0,50.5,6.0,0,0,0,0,0,0,Tool Wear Failure
8615,55794.0,L,297.5,308.5,1691.0,33.1,9.0,0,0,0,0,0,0,Tool Wear Failure
8616,55795.0,L,297.6,308.6,1382.0,47.1,11.0,0,0,0,0,0,0,Tool Wear Failure
8617,55796.0,L,297.6,308.6,1355.0,46.4,13.0,0,0,0,0,0,0,Tool Wear Failure
8618,55797.0,L,297.6,308.6,1529.0,45.3,15.0,0,0,0,0,0,0,Tool Wear Failure
8619,55798.0,L,297.7,308.7,1829.0,24.9,17.0,0,0,0,0,0,0,Tool Wear Failure
8620,38033.0,H,297.6,308.6,1480.0,39.8,19.0,0,0,0,0,0,0,Tool Wear Failure
8621,55800.0,L,297.6,308.5,1475.0,42.4,24.0,0,0,0,0,0,0,Tool Wear Failure
8622,23481.0,M,297.6,308.5,1431.0,52.6,26.0,0,0,0,0,0,0,Tool Wear Failure
8623,55802.0,L,297.5,308.3,1437.0,42.3,29.0,0,0,0,0,0,0,Tool Wear Failure
8624,23483.0,M,297.5,308.3,1476.0,45.6,31.0,0,0,0,0,0,0,Tool Wear Failure
8625,38038.0,H,297.5,308.4,1490.0,39.7,34.0,0,0,0,0,0,0,Tool Wear Failure
8626,55805.0,L,297.4,308.3,1632.0,33.5,39.0,0,0,0,0,0,0,Tool Wear Failure
8627,55806.0,L,297.4,308.2,1402.0,49.7,41.0,0,0,0,0,0,0,Tool Wear Failure
8628,55807.0,L,297.4,308.3,1347.0,45.8,43.0,0,0,0,0,0,0,Tool Wear Failure
8629,55808.0,L,297.5,308.4,1747.0,31.0,45.0,0,0,0,0,0,0,Tool Wear Failure
8630,38043.0,H,297.5,308.5,1557.0,39.1,47.0,0,0,0,0,0,0,Tool Wear Failure
8631,55810.0,L,297.4,308.4,1371.0,57.4,52.0,0,0,0,0,0,0,Tool Wear Failure
8632,38045.0,H,297.3,308.3,1506.0,37.0,54.0,0,0,0,0,0,0,Tool Wear Failure
8633,55812.0,L,297.3,308.3,1590.0,35.5,59.0,0,0,0,0,0,0,Tool Wear Failure
8634,55813.0,L,297.4,308.3,1336.0,53.7,61.0,0,0,0,0,0,0,Tool Wear Failure
8635,55814.0,L,297.3,308.3,1411.0,43.2,63.0,0,0,0,0,0,0,Tool Wear Failure
8636,55815.0,L,297.4,308.3,1704.0,27.3,65.0,0,0,0,0,0,0,Tool Wear Failure
8637,55816.0,L,297.5,308.4,1723.0,27.3,67.0,0,0,0,0,0,0,Tool Wear Failure
8638,55817.0,L,297.5,308.5,1459.0,39.7,69.0,0,0,0,0,0,0,Tool Wear Failure
8639,55818.0,L,297.6,308.5,1572.0,35.9,71.0,0,0,0,0,0,0,Tool Wear Failure
8640,55819.0,L,297.5,308.4,1384.0,56.0,73.0,0,0,0,0,0,0,Tool Wear Failure
8641,55820.0,L,297.6,308.6,1383.0,47.5,75.0,0,0,0,0,0,0,Tool Wear Failure
8642,23501.0,M,297.6,308.5,1360.0,48.6,77.0,0,0,0,0,0,0,Tool Wear Failure
8643,23502.0,M,297.5,308.4,1596.0,36.6,80.0,0,0,0,0,0,0,Tool Wear Failure
8644,55823.0,L,297.5,308.5,1448.0,54.3,83.0,0,0,0,0,0,0,Tool Wear Failure
8645,23504.0,M,297.6,308.5,1443.0,38.2,85.0,0,0,0,0,0,0,Tool Wear Failure
8646,23505.0,M,297.6,308.6,1492.0,35.5,88.0,0,0,0,0,0,0,Tool Wear Failure
8647,55826.0,L,297.5,308.6,1497.0,43.9,91.0,0,0,0,0,0,0,Tool Wear Failure
8648,55827.0,L,297.5,308.5,1530.0,38.5,93.0,0,0,0,0,0,0,Tool Wear Failure
8649,23508.0,M,297.4,308.4,1478.0,46.2,95.0,0,0,0,0,0,0,Tool Wear Failure
8650,55829.0,L,297.4,308.4,1328.0,61.8,98.0,0,0,0,0,0,0,Tool Wear Failure
8651,38064.0,H,297.4,308.3,1771.0,27.4,100.0,0,0,0,0,0,0,Tool Wear Failure
8652,23511.0,M,297.4,308.4,1564.0,35.0,105.0,0,0,0,0,0,0,Tool Wear Failure
8653,38066.0,H,297.3,308.3,1461.0,41.5,108.0,0,0,0,0,0,0,Tool Wear Failure
8654,23513.0,M,297.4,308.3,1335.0,57.9,113.0,0,0,0,0,0,0,Tool Wear Failure
8655,23514.0,M,297.4,308.4,1441.0,46.8,116.0,0,0,0,0,0,0,Tool Wear Failure
8656,55835.0,L,297.3,308.3,1268.0,60.6,119.0,0,0,0,0,0,0,Tool Wear Failure
8657,23516.0,M,297.3,308.3,1697.0,27.4,121.0,0,0,0,0,0,0,Tool Wear Failure
8658,55837.0,L,297.4,308.4,1421.0,46.0,124.0,0,0,0,0,0,0,Tool Wear Failure
8659,55838.0,L,297.4,308.5,1496.0,36.4,126.0,0,0,0,0,0,0,Tool Wear Failure
8660,55839.0,L,297.5,308.5,1375.0,55.6,128.0,0,0,0,0,0,0,Tool Wear Failure
8661,55840.0,L,297.4,308.5,1295.0,52.1,130.0,0,0,0,0,0,0,Tool Wear Failure
8662,55841.0,L,297.4,308.5,1643.0,33.8,132.0,0,0,0,0,0,0,Tool Wear Failure
8663,55842.0,L,297.5,308.6,1514.0,36.9,134.0,0,0,0,0,0,0,Tool Wear Failure
8664,55843.0,L,297.5,308.6,1671.0,29.4,136.0,0,0,0,0,0,0,Tool Wear Failure
8665,38078.0,H,297.5,308.6,1355.0,58.9,138.0,0,0,0,0,0,0,Tool Wear Failure
8666,55845.0,L,297.6,308.7,1365.0,50.6,143.0,0,0,0,0,0,0,Tool Wear Failure
8667,55846.0,L,297.5,308.7,1407.0,42.5,145.0,0,0,0,0,0,0,Tool Wear Failure
8668,23527.0,M,297.5,308.8,1455.0,46.1,147.0,0,0,0,0,0,0,Tool Wear Failure
8669,55848.0,L,297.5,308.8,1502.0,45.9,150.0,0,0,0,0,0,0,Tool Wear Failure
8670,23529.0,M,297.5,308.8,1471.0,52.3,152.0,0,0,0,0,0,0,Tool Wear Failure
8671,55850.0,L,297.5,308.9,1581.0,30.4,155.0,0,0,0,0,0,0,Tool Wear Failure
8672,55851.0,L,297.5,308.8,1530.0,37.8,157.0,0,0,0,0,0,0,Tool Wear Failure
8673,55852.0,L,297.5,308.8,1312.0,50.3,159.0,0,0,0,0,0,0,Tool Wear Failure
8674,55853.0,L,297.4,308.6,1494.0,42.6,161.0,0,0,0,0,0,0,Tool Wear Failure
8675,23534.0,M,297.4,308.6,1528.0,29.1,163.0,0,0,0,0,0,0,Tool Wear Failure
8676,38089.0,H,297.3,308.6,1688.0,29.4,166.0,0,0,0,0,0,0,Tool Wear Failure
8677,23536.0,M,297.3,308.5,1520.0,42.4,171.0,0,0,0,0,0,0,Tool Wear Failure
8678,23537.0,M,297.3,308.5,1664.0,28.9,174.0,0,0,0,0,0,0,Tool Wear Failure
8679,55858.0,L,297.3,308.5,1514.0,44.5,177.0,0,0,0,0,0,0,Tool Wear Failure
8680,55859.0,L,297.3,308.5,1456.0,54.2,179.0,0,0,0,0,0,0,Tool Wear Failure
8681,55860.0,L,297.2,308.5,1494.0,39.6,181.0,0,0,0,0,0,0,Tool Wear Failure
8682,55861.0,L,297.2,308.4,1605.0,30.0,183.0,0,0,0,0,0,0,Tool Wear Failure
8683,23542.0,M,297.2,308.5,1353.0,46.5,185.0,0,0,0,0,0,0,Tool Wear Failure
8684,55863.0,L,297.2,308.5,1447.0,47.9,188.0,0,0,0,0,0,0,Tool Wear Failure
8685,55864.0,L,297.2,308.5,1588.0,40.4,190.0,0,0,0,0,0,0,Tool Wear Failure
8686,38099.0,H,297.2,308.5,1524.0,41.4,192.0,0,0,0,0,0,0,Tool Wear Failure
8687,23546.0,M,297.2,308.5,1611.0,31.6,197.0,0,0,0,0,0,0,Tool Wear Failure
8688,23547.0,M,297.2,308.5,1604.0,34.9,200.0,0,0,0,0,0,0,Tool Wear Failure
8689,55868.0,L,297.1,308.5,1483.0,46.9,203.0,0,0,0,0,0,0,Tool Wear Failure
8690,55869.0,L,297.1,308.4,1543.0,39.6,205.0,0,0,0,0,0,0,Tool Wear Failure
8691,55870.0,L,297.1,308.5,1323.0,44.4,207.0,1,1,0,0,0,0,Tool Wear Failure
8692,55871.0,L,297.1,308.5,1555.0,36.2,0.0,0,0,0,0,0,0,Tool Wear Failure
8693,55872.0,L,297.1,308.4,1583.0,31.9,2.0,0,0,0,0,0,0,Tool Wear Failure
8694,23553.0,M,297.2,308.5,1584.0,40.0,4.0,0,0,0,0,0,0,Tool Wear Failure
8695,55874.0,L,297.2,308.5,1766.0,25.8,7.0,0,0,0,0,0,0,Tool Wear Failure
8696,23555.0,M,297.2,308.6,1498.0,44.4,9.0,0,0,0,0,0,0,Tool Wear Failure
8697,55876.0,L,297.2,308.6,1413.0,49.8,12.0,0,0,0,0,0,0,Tool Wear Failure
8698,55877.0,L,297.3,308.6,1505.0,33.5,14.0,0,0,0,0,0,0,Tool Wear Failure
8699,38112.0,H,297.3,308.7,1438.0,46.2,16.0,0,0,0,0,0,0,Tool Wear Failure
8700,23559.0,M,297.3,308.7,1655.0,34.1,21.0,0,0,0,0,0,0,Tool Wear Failure
8701,23560.0,M,297.3,308.7,1451.0,43.8,24.0,0,0,0,0,0,0,Tool Wear Failure
8702,23561.0,M,297.3,308.7,1466.0,38.4,27.0,0,0,0,0,0,0,Tool Wear Failure
8703,55882.0,L,297.2,308.6,1774.0,23.0,30.0,0,0,0,0,0,0,Tool Wear Failure
8704,23563.0,M,297.2,308.6,1284.0,51.3,32.0,0,0,0,0,0,0,Tool Wear Failure
8705,55884.0,L,297.1,308.5,1425.0,40.0,35.0,0,0,0,0,0,0,Tool Wear Failure
8706,55885.0,L,297.2,308.6,1437.0,52.4,37.0,0,0,0,0,0,0,Tool Wear Failure
8707,55886.0,L,297.2,308.6,1335.0,53.0,39.0,0,0,0,0,0,0,Tool Wear Failure
8708,55887.0,L,297.2,308.5,1471.0,41.7,41.0,0,0,0,0,0,0,Tool Wear Failure
8709,23568.0,M,297.2,308.5,1364.0,54.0,43.0,0,0,0,0,0,0,Tool Wear Failure
8710,55889.0,L,297.1,308.5,1578.0,35.6,46.0,0,0,0,0,0,0,Tool Wear Failure
8711,55890.0,L,297.1,308.5,1712.0,32.1,48.0,0,0,0,0,0,0,Tool Wear Failure
8712,55891.0,L,297.1,308.5,1733.0,28.7,50.0,0,0,0,0,0,0,Tool Wear Failure
8713,55892.0,L,297.2,308.6,1652.0,32.1,52.0,0,0,0,0,0,0,Tool Wear Failure
8714,55893.0,L,297.2,308.6,1917.0,24.1,54.0,0,0,0,0,0,0,Tool Wear Failure
8715,23574.0,M,297.2,308.6,1444.0,41.1,56.0,0,0,0,0,0,0,Tool Wear Failure
8716,55895.0,L,297.1,308.6,1442.0,37.1,59.0,0,0,0,0,0,0,Tool Wear Failure
8717,23576.0,M,297.1,308.6,1717.0,31.3,61.0,0,0,0,0,0,0,Tool Wear Failure
8718,55897.0,L,297.1,308.7,1474.0,42.3,64.0,0,0,0,0,0,0,Tool Wear Failure
8719,55898.0,L,297.2,308.7,1509.0,39.3,66.0,0,0,0,0,0,0,Tool Wear Failure
8720,55899.0,L,297.2,308.8,1451.0,43.1,68.0,0,0,0,0,0,0,Tool Wear Failure
8721,55900.0,L,297.3,308.8,1554.0,36.1,70.0,0,0,0,0,0,0,Tool Wear Failure
8722,55901.0,L,297.2,308.7,1669.0,30.7,72.0,0,0,0,0,0,0,Tool Wear Failure
8723,55902.0,L,297.2,308.6,1366.0,50.4,74.0,0,0,0,0,0,0,Tool Wear Failure
8724,55903.0,L,297.2,308.6,1578.0,34.4,76.0,0,0,0,0,0,0,Tool Wear Failure
8725,23584.0,M,297.2,308.6,1513.0,39.0,78.0,0,0,0,0,0,0,Tool Wear Failure
8726,23585.0,M,297.1,308.5,1515.0,42.1,81.0,0,0,0,0,0,0,Tool Wear Failure
8727,55906.0,L,297.2,308.6,1562.0,33.0,84.0,0,0,0,0,0,0,Tool Wear Failure
8728,55907.0,L,297.2,308.7,1501.0,38.5,86.0,0,0,0,0,0,0,Tool Wear Failure
8729,23588.0,M,297.2,308.7,1398.0,38.1,88.0,0,0,0,0,0,0,Tool Wear Failure
8730,55909.0,L,297.3,308.7,1352.0,53.8,91.0,0,0,0,0,0,0,Tool Wear Failure
8731,38144.0,H,297.3,308.7,1569.0,33.9,93.0,0,0,0,0,0,0,Tool Wear Failure
8732,38145.0,H,297.2,308.6,1486.0,46.6,98.0,0,0,0,0,0,0,Tool Wear Failure
8733,55912.0,L,297.2,308.6,1864.0,23.6,103.0,0,0,0,0,0,0,Tool Wear Failure
8734,23593.0,M,297.3,308.7,1447.0,44.5,105.0,0,0,0,0,0,0,Tool Wear Failure
8735,55914.0,L,297.2,308.6,1392.0,41.5,108.0,0,0,0,0,0,0,Tool Wear Failure
8736,55915.0,L,297.3,308.6,1358.0,47.6,110.0,0,0,0,0,0,0,Tool Wear Failure
8737,55916.0,L,297.3,308.7,1491.0,40.2,112.0,0,0,0,0,0,0,Tool Wear Failure
8738,55917.0,L,297.3,308.7,1556.0,36.7,114.0,0,0,0,0,0,0,Tool Wear Failure
8739,55918.0,L,297.3,308.7,1531.0,36.7,116.0,0,0,0,0,0,0,Tool Wear Failure
8740,38153.0,H,297.4,308.7,1429.0,37.6,118.0,0,0,0,0,0,0,Tool Wear Failure
8741,23600.0,M,297.4,308.8,1573.0,33.9,123.0,0,0,0,0,0,0,Tool Wear Failure
8742,55921.0,L,297.4,308.8,1538.0,41.2,126.0,0,0,0,0,0,0,Tool Wear Failure
8743,55922.0,L,297.4,308.8,1467.0,39.0,128.0,0,0,0,0,0,0,Tool Wear Failure
8744,38157.0,H,297.4,308.7,1323.0,51.1,130.0,0,0,0,0,0,0,Tool Wear Failure
8745,23604.0,M,297.4,308.7,1798.0,23.0,135.0,0,0,0,0,0,0,Tool Wear Failure
8746,55925.0,L,297.4,308.6,1411.0,46.3,138.0,0,0,0,0,0,0,Tool Wear Failure
8747,55926.0,L,297.3,308.5,1528.0,44.5,140.0,0,0,0,0,0,0,Tool Wear Failure
8748,55927.0,L,297.3,308.5,1504.0,42.0,142.0,0,0,0,0,0,0,Tool Wear Failure
8749,55928.0,L,297.3,308.5,1384.0,39.6,144.0,0,0,0,0,0,0,Tool Wear Failure
8750,55929.0,L,297.2,308.4,1677.0,26.4,146.0,0,0,0,0,0,0,Tool Wear Failure
8751,55930.0,L,297.3,308.5,1764.0,30.8,148.0,0,0,0,0,0,0,Tool Wear Failure
8752,23611.0,M,297.4,308.5,1472.0,42.0,150.0,0,0,0,0,0,0,Tool Wear Failure
8753,23612.0,M,297.4,308.5,1465.0,55.9,153.0,0,0,0,0,0,0,Tool Wear Failure
8754,23613.0,M,297.4,308.6,1657.0,33.1,156.0,0,0,0,0,0,0,Tool Wear Failure
8755,55934.0,L,297.4,308.6,1635.0,30.5,159.0,0,0,0,0,0,0,Tool Wear Failure
8756,23615.0,M,297.4,308.7,1582.0,31.9,161.0,0,0,0,0,0,0,Tool Wear Failure
8757,55936.0,L,297.5,308.7,1761.0,26.2,164.0,0,0,0,0,0,0,Tool Wear Failure
8758,55937.0,L,297.5,308.8,1587.0,34.9,166.0,0,0,0,0,0,0,Tool Wear Failure
8759,23618.0,M,297.5,308.7,1446.0,53.0,168.0,0,0,0,0,0,0,Tool Wear Failure
8760,23619.0,M,297.5,308.7,1352.0,53.0,171.0,0,0,0,0,0,0,Tool Wear Failure
8761,23620.0,M,297.4,308.7,1392.0,46.4,174.0,0,0,0,0,0,0,Tool Wear Failure
8762,55941.0,L,297.5,308.8,1417.0,49.8,177.0,0,0,0,0,0,0,Tool Wear Failure
8763,38176.0,H,297.5,308.8,1824.0,24.0,179.0,0,0,0,0,0,0,Tool Wear Failure
8764,55943.0,L,297.5,308.8,1603.0,36.7,184.0,0,0,0,0,0,0,Tool Wear Failure
8765,55944.0,L,297.4,308.8,1620.0,33.4,186.0,0,0,0,0,0,0,Tool Wear Failure
8766,55945.0,L,297.4,308.8,1353.0,49.4,188.0,0,0,0,0,0,0,Tool Wear Failure
8767,55946.0,L,297.5,308.8,1360.0,50.7,190.0,0,0,0,0,0,0,Tool Wear Failure
8768,55947.0,L,297.5,308.6,1380.0,53.5,192.0,0,0,0,0,0,0,Tool Wear Failure
8769,23628.0,M,297.5,308.7,1363.0,53.6,194.0,0,0,0,0,0,0,Tool Wear Failure
8770,23629.0,M,297.4,308.6,1452.0,41.2,197.0,0,0,0,0,0,0,Tool Wear Failure
8771,55950.0,L,297.4,308.6,1680.0,32.8,200.0,0,0,0,0,0,0,Tool Wear Failure
8772,55951.0,L,297.5,308.6,1536.0,39.0,202.0,0,0,0,0,0,0,Tool Wear Failure
8773,55952.0,L,297.5,308.6,1621.0,28.9,0.0,0,0,0,0,0,0,Tool Wear Failure
8774,55953.0,L,297.5,308.6,1585.0,37.6,2.0,0,0,0,0,0,0,Tool Wear Failure
8775,23634.0,M,297.6,308.7,1408.0,51.5,4.0,0,0,0,0,0,0,Tool Wear Failure
8776,38189.0,H,297.5,308.6,1536.0,38.7,7.0,0,0,0,0,0,0,Tool Wear Failure
8777,55956.0,L,297.5,308.6,1352.0,52.6,12.0,0,0,0,0,0,0,Tool Wear Failure
8778,38191.0,H,297.5,308.6,1481.0,38.8,14.0,0,0,0,0,0,0,Tool Wear Failure
8779,55958.0,L,297.5,308.7,1454.0,45.0,19.0,0,0,0,0,0,0,Tool Wear Failure
8780,23639.0,M,297.5,308.6,1349.0,51.5,21.0,0,0,0,0,0,0,Tool Wear Failure
8781,23640.0,M,297.5,308.6,1327.0,52.1,24.0,0,0,0,0,0,0,Tool Wear Failure
8782,55961.0,L,297.6,308.7,1552.0,42.3,27.0,0,0,0,0,0,0,Tool Wear Failure
8783,55962.0,L,297.5,308.7,1456.0,44.7,29.0,0,0,0,0,0,0,Tool Wear Failure
8784,23643.0,M,297.6,308.6,1254.0,45.8,31.0,0,0,0,0,0,0,Tool Wear Failure
8785,55964.0,L,297.5,308.6,1437.0,43.3,34.0,0,0,0,0,0,0,Tool Wear Failure
8786,55965.0,L,297.5,308.6,1694.0,27.1,36.0,0,0,0,0,0,0,Tool Wear Failure
8787,55966.0,L,297.5,308.5,1306.0,50.7,38.0,0,0,0,0,0,0,Tool Wear Failure
8788,23647.0,M,297.5,308.5,1699.0,30.1,40.0,0,0,0,0,0,0,Tool Wear Failure
8789,55968.0,L,297.4,308.5,1369.0,53.2,43.0,0,0,0,0,0,0,Tool Wear Failure
8790,55969.0,L,297.4,308.5,1471.0,43.9,45.0,0,0,0,0,0,0,Tool Wear Failure
8791,55970.0,L,297.4,308.5,1410.0,43.9,47.0,0,0,0,0,0,0,Tool Wear Failure
8792,23651.0,M,297.4,308.5,1412.0,45.5,49.0,0,0,0,0,0,0,Tool Wear Failure
8793,55972.0,L,297.4,308.5,1418.0,51.2,52.0,0,0,0,0,0,0,Tool Wear Failure
8794,55973.0,L,297.4,308.5,1782.0,25.9,54.0,0,0,0,0,0,0,Tool Wear Failure
8795,23654.0,M,297.4,308.5,1497.0,36.4,56.0,0,0,0,0,0,0,Tool Wear Failure
8796,55975.0,L,297.3,308.4,1459.0,39.4,59.0,0,0,0,0,0,0,Tool Wear Failure
8797,55976.0,L,297.2,308.3,1796.0,23.8,61.0,0,0,0,0,0,0,Tool Wear Failure
8798,55977.0,L,297.2,308.3,1569.0,31.2,63.0,0,0,0,0,0,0,Tool Wear Failure
8799,55978.0,L,297.3,308.4,1469.0,46.7,65.0,0,0,0,0,0,0,Tool Wear Failure
8800,55979.0,L,297.3,308.4,1472.0,41.3,67.0,0,0,0,0,0,0,Tool Wear Failure
8801,55980.0,L,297.4,308.5,1475.0,47.2,69.0,0,0,0,0,0,0,Tool Wear Failure
8802,55981.0,L,297.4,308.6,1488.0,36.4,71.0,0,0,0,0,0,0,Tool Wear Failure
8803,55982.0,L,297.4,308.6,1524.0,43.1,73.0,0,0,0,0,0,0,Tool Wear Failure
8804,55983.0,L,297.4,308.5,1486.0,48.6,75.0,0,0,0,0,0,0,Tool Wear Failure
8805,23664.0,M,297.5,308.6,1255.0,60.7,77.0,0,0,0,0,0,0,Tool Wear Failure
8806,23665.0,M,297.4,308.6,1469.0,42.6,80.0,0,0,0,0,0,0,Tool Wear Failure
8807,55986.0,L,297.4,308.5,1692.0,34.3,83.0,0,0,0,0,0,0,Tool Wear Failure
8808,23667.0,M,297.4,308.6,1604.0,32.8,85.0,0,0,0,0,0,0,Tool Wear Failure
8809,55988.0,L,297.4,308.6,1446.0,48.1,88.0,0,0,0,0,0,0,Tool Wear Failure
8810,55989.0,L,297.3,308.5,1503.0,43.3,90.0,0,0,0,0,0,0,Tool Wear Failure
8811,23670.0,M,297.3,308.5,1625.0,32.8,92.0,0,0,0,0,0,0,Tool Wear Failure
8812,55991.0,L,297.2,308.5,1574.0,35.8,95.0,0,0,0,0,0,0,Tool Wear Failure
8813,23672.0,M,297.2,308.4,1378.0,41.9,97.0,0,0,0,0,0,0,Tool Wear Failure
8814,55993.0,L,297.1,308.4,1693.0,29.5,100.0,0,0,0,0,0,0,Tool Wear Failure
8815,55994.0,L,297.2,308.4,1462.0,51.2,102.0,0,0,0,0,0,0,Tool Wear Failure
8816,38229.0,H,297.3,308.5,1435.0,55.0,104.0,0,0,0,0,0,0,Tool Wear Failure
8817,23676.0,M,297.2,308.5,1425.0,45.8,109.0,0,0,0,0,0,0,Tool Wear Failure
8818,38231.0,H,297.3,308.6,1376.0,53.5,112.0,0,0,0,0,0,0,Tool Wear Failure
8819,23678.0,M,297.4,308.7,1481.0,48.0,117.0,0,0,0,0,0,0,Tool Wear Failure
8820,38233.0,H,297.4,308.7,1349.0,48.9,120.0,0,0,0,0,0,0,Tool Wear Failure
8821,56000.0,L,297.3,308.7,1551.0,40.0,125.0,0,0,0,0,0,0,Tool Wear Failure
8822,38235.0,H,297.4,308.7,1623.0,33.8,127.0,0,0,0,0,0,0,Tool Wear Failure
8823,56002.0,L,297.4,308.8,1462.0,49.7,132.0,0,0,0,0,0,0,Tool Wear Failure
8824,23683.0,M,297.3,308.8,1447.0,57.4,134.0,0,0,0,0,0,0,Tool Wear Failure
8825,23684.0,M,297.3,308.9,1799.0,24.5,137.0,0,0,0,0,0,0,Tool Wear Failure
8826,23685.0,M,297.3,308.8,1548.0,41.3,140.0,0,0,0,0,0,0,Tool Wear Failure
8827,23686.0,M,297.2,308.8,1485.0,47.9,143.0,0,0,0,0,0,0,Tool Wear Failure
8828,56007.0,L,297.2,308.7,1463.0,49.9,146.0,0,0,0,0,0,0,Tool Wear Failure
8829,56008.0,L,297.3,308.7,1587.0,35.8,148.0,0,0,0,0,0,0,Tool Wear Failure
8830,23689.0,M,297.3,308.8,1469.0,44.1,150.0,0,0,0,0,0,0,Tool Wear Failure
8831,38244.0,H,297.3,308.7,1430.0,42.8,153.0,0,0,0,0,0,0,Tool Wear Failure
8832,38245.0,H,297.4,308.7,1726.0,26.8,158.0,0,0,0,0,0,0,Tool Wear Failure
8833,56012.0,L,297.4,308.8,1651.0,34.1,163.0,0,0,0,0,0,0,Tool Wear Failure
8834,56013.0,L,297.4,308.8,1529.0,41.3,165.0,0,0,0,0,0,0,Tool Wear Failure
8835,56014.0,L,297.4,308.8,1473.0,46.2,167.0,0,0,0,0,0,0,Tool Wear Failure
8836,38249.0,H,297.4,308.8,1324.0,53.5,169.0,0,0,0,0,0,0,Tool Wear Failure
8837,56016.0,L,297.4,308.9,1708.0,28.8,174.0,0,0,0,0,0,0,Tool Wear Failure
8838,23697.0,M,297.5,309.1,1540.0,38.5,176.0,0,0,0,0,0,0,Tool Wear Failure
8839,56018.0,L,297.5,309.0,1320.0,54.7,179.0,0,0,0,0,0,0,Tool Wear Failure
8840,23699.0,M,297.4,308.9,1376.0,39.0,181.0,0,0,0,0,0,0,Tool Wear Failure
8841,23700.0,M,297.3,308.7,1542.0,37.0,184.0,0,0,0,0,0,0,Tool Wear Failure
8842,56021.0,L,297.3,308.7,1506.0,39.3,187.0,0,0,0,0,0,0,Tool Wear Failure
8843,56022.0,L,297.3,308.7,1492.0,43.6,189.0,0,0,0,0,0,0,Tool Wear Failure
8844,38257.0,H,297.3,308.8,1564.0,38.0,191.0,0,0,0,0,0,0,Tool Wear Failure
8845,38258.0,H,297.4,308.9,1645.0,30.8,196.0,0,0,0,0,0,0,Tool Wear Failure
8846,23705.0,M,297.4,308.9,1348.0,59.1,201.0,0,0,0,0,0,0,Tool Wear Failure
8847,23706.0,M,297.4,308.8,1325.0,62.4,204.0,1,1,0,0,1,0,Tool Wear Failure
8848,56027.0,L,297.5,308.9,1443.0,43.5,0.0,0,0,0,0,0,0,Tool Wear Failure
8849,23708.0,M,297.5,308.9,1436.0,44.8,2.0,0,0,0,0,0,0,Tool Wear Failure
8850,56029.0,L,297.5,308.9,1596.0,30.7,5.0,0,0,0,0,0,0,Tool Wear Failure
8851,56030.0,L,297.6,309.0,1491.0,43.2,7.0,0,0,0,0,0,0,Tool Wear Failure
8852,23711.0,M,297.7,308.9,1573.0,35.1,9.0,0,0,0,0,0,0,Tool Wear Failure
8853,56032.0,L,297.7,308.9,1575.0,39.9,12.0,0,0,0,0,0,0,Tool Wear Failure
8854,56033.0,L,297.7,308.9,1458.0,41.1,14.0,0,0,0,0,0,0,Tool Wear Failure
8855,23714.0,M,297.7,309.0,1433.0,41.8,16.0,0,0,0,0,0,0,Tool Wear Failure
8856,56035.0,L,297.7,308.9,1662.0,28.1,19.0,0,0,0,0,0,0,Tool Wear Failure
8857,23716.0,M,297.7,308.9,1327.0,63.7,21.0,0,0,0,0,0,0,Tool Wear Failure
8858,56037.0,L,297.7,308.9,1742.0,26.3,24.0,0,0,0,0,0,0,Tool Wear Failure
8859,56038.0,L,297.8,308.9,1506.0,33.5,26.0,0,0,0,0,0,0,Tool Wear Failure
8860,56039.0,L,297.9,309.1,1457.0,44.4,28.0,0,0,0,0,0,0,Tool Wear Failure
8861,23720.0,M,297.9,309.1,1488.0,37.3,30.0,0,0,0,0,0,0,Tool Wear Failure
8862,56041.0,L,297.9,309.1,1619.0,34.7,33.0,0,0,0,0,0,0,Tool Wear Failure
